date,houston,san antonio,dallas
2018-09-15 13:00:00,15356.53,7189.5,17282.5
2018-09-15 14:00:00,15951.35,7380.5,18288.08
2018-09-15 15:00:00,16237.08,7563.29,19036.39
2018-09-15 16:00:00,16395.4,7551.0,19557.5
2018-09-15 17:00:00,16409.81,7474.43,19563.06
2018-09-15 18:00:00,16018.99,7412.04,18783.95
2018-09-15 19:00:00,15360.82,7326.04,17577.43
2018-09-15 20:00:00,14824.61,7304.05,16784.37
2018-09-15 21:00:00,14350.42,7265.71,16279.47
2018-09-15 22:00:00,13625.49,7016.61,15405.27
2018-09-15 23:00:00,12846.0,6674.74,14418.77
2018-09-15 00:00:00,12097.14,6260.11,13373.11
2018-09-16 01:00:00,11407.11,5877.72,12480.67
2018-09-16 02:00:00,10920.07,5551.09,11795.31
2018-09-16 03:00:00,10532.72,5322.26,11330.23
2018-09-16 04:00:00,10259.22,5193.3,10974.73
2018-09-16 05:00:00,10093.62,5122.2,10787.62
2018-09-16 06:00:00,10054.63,5136.92,10802.51
2018-09-16 07:00:00,10097.12,5245.09,10914.99
2018-09-16 08:00:00,10073.08,5391.91,11123.17
2018-09-16 09:00:00,10777.59,5663.4,12022.99
2018-09-16 10:00:00,11934.58,6102.86,13356.8
2018-09-16 11:00:00,13181.81,6600.96,14823.09
2018-09-16 12:00:00,14438.19,7109.56,16338.52
2018-09-16 13:00:00,15511.5,7595.66,17737.18
2018-09-16 14:00:00,16331.31,7936.47,18787.77
2018-09-16 15:00:00,16857.09,8083.34,19487.21
2018-09-16 16:00:00,17180.11,8123.03,19907.76
2018-09-16 17:00:00,17324.65,8192.22,20117.69
2018-09-16 18:00:00,17134.51,8160.57,19962.23
2018-09-16 19:00:00,16610.64,7896.75,19320.78
2018-09-16 20:00:00,16158.15,7819.1,18576.22
2018-09-16 21:00:00,15690.63,7735.68,18070.03
2018-09-16 22:00:00,14875.98,7372.89,16953.78
2018-09-16 23:00:00,13837.93,6803.3,15585.2
2018-09-16 00:00:00,12818.81,6157.93,14199.05
2018-09-17 01:00:00,11972.89,5623.98,13103.74
2018-09-17 02:00:00,11394.89,5254.54,12321.35
2018-09-17 03:00:00,11030.54,5065.34,11863.73
2018-09-17 04:00:00,10880.43,4955.93,11596.89
2018-09-17 05:00:00,10934.89,4982.3,11660.67
2018-09-17 06:00:00,11425.76,5303.72,12259.15
2018-09-17 07:00:00,12085.22,5900.5,13403.62
2018-09-17 08:00:00,12186.42,6124.84,13761.75
2018-09-17 09:00:00,12537.04,6282.56,14228.04
2018-09-17 10:00:00,13374.7,6682.58,15291.17
2018-09-17 11:00:00,14503.05,7183.24,16669.41
2018-09-17 12:00:00,15613.25,7752.34,17973.03
2018-09-17 13:00:00,16623.95,8353.39,19230.75
2018-09-17 14:00:00,17585.76,8896.78,20287.27
2018-09-17 15:00:00,18148.46,9345.01,21124.1
2018-09-17 16:00:00,18479.16,9644.4,21659.43
2018-09-17 17:00:00,18546.99,9785.46,21838.82
2018-09-17 18:00:00,18357.55,9954.14,21711.55
2018-09-17 19:00:00,17733.81,9819.43,21144.66
2018-09-17 20:00:00,17222.15,9416.11,20168.29
2018-09-17 21:00:00,16801.69,9107.63,19456.53
2018-09-17 22:00:00,15954.22,8469.88,18106.04
2018-09-17 23:00:00,14824.44,7678.84,16447.93
2018-09-17 00:00:00,13806.99,6892.81,14950.22
2018-09-18 01:00:00,12886.5,6310.96,13670.91
2018-09-18 02:00:00,12250.38,5914.58,12857.96
2018-09-18 03:00:00,11849.43,5662.37,12272.43
2018-09-18 04:00:00,11604.08,5533.1,11955.6
2018-09-18 05:00:00,11588.17,5584.75,11908.32
2018-09-18 06:00:00,12067.64,5919.56,12414.48
2018-09-18 07:00:00,12725.62,6508.71,13511.36
2018-09-18 08:00:00,12756.69,6729.57,13778.21
2018-09-18 09:00:00,13073.96,6817.23,14286.06
2018-09-18 10:00:00,13965.3,7192.7,15449.53
2018-09-18 11:00:00,15087.88,7674.44,16928.99
2018-09-18 12:00:00,16159.84,8253.98,18358.58
2018-09-18 13:00:00,17135.94,8844.69,19692.73
2018-09-18 14:00:00,17978.49,9408.22,20840.09
2018-09-18 15:00:00,18472.89,9820.52,21621.71
2018-09-18 16:00:00,18645.59,10061.31,21975.22
2018-09-18 17:00:00,18758.24,10164.07,22181.75
2018-09-18 18:00:00,18540.73,10322.9,22126.56
2018-09-18 19:00:00,17892.59,10218.15,21475.43
2018-09-18 20:00:00,17469.37,9815.95,20565.1
2018-09-18 21:00:00,16986.65,9510.25,19817.56
2018-09-18 22:00:00,16108.27,8849.17,18604.59
2018-09-18 23:00:00,14999.75,7974.81,16889.35
2018-09-18 00:00:00,13907.17,7202.84,15304.32
2018-09-19 01:00:00,13030.58,6588.08,14106.42
2018-09-19 02:00:00,12333.81,6157.31,13222.76
2018-09-19 03:00:00,11815.35,5867.58,12669.75
2018-09-19 04:00:00,11537.12,5707.32,12304.01
2018-09-19 05:00:00,11526.89,5709.32,12276.96
2018-09-19 06:00:00,11933.61,6000.1,12714.31
2018-09-19 07:00:00,12543.13,6595.31,13742.52
2018-09-19 08:00:00,12575.65,6771.79,14010.77
2018-09-19 09:00:00,13072.93,6892.39,14493.95
2018-09-19 10:00:00,14065.19,7302.47,15683.59
2018-09-19 11:00:00,15257.12,7846.82,17107.6
2018-09-19 12:00:00,16249.32,8437.1,18541.23
2018-09-19 13:00:00,17195.99,8990.92,19884.8
2018-09-19 14:00:00,18034.73,9539.53,21072.16
2018-09-19 15:00:00,18495.41,9949.47,21884.52
2018-09-19 16:00:00,18661.12,10146.81,22273.01
2018-09-19 17:00:00,18574.88,10178.89,22406.25
2018-09-19 18:00:00,18306.41,10274.2,22279.15
2018-09-19 19:00:00,17507.9,10109.58,21604.91
2018-09-19 20:00:00,16984.07,9712.8,20679.82
2018-09-19 21:00:00,16507.39,9405.83,19983.36
2018-09-19 22:00:00,15662.48,8854.93,18817.85
2018-09-19 23:00:00,14602.08,8115.99,17316.06
2018-09-19 00:00:00,13487.07,7321.15,15708.54
2018-09-20 01:00:00,12543.41,6726.0,14359.09
2018-09-20 02:00:00,11918.69,6363.47,13508.29
2018-09-20 03:00:00,11539.89,6091.61,12925.29
2018-09-20 04:00:00,11380.82,5939.1,12511.97
2018-09-20 05:00:00,11466.87,5981.83,12404.46
2018-09-20 06:00:00,11980.84,6332.23,12895.45
2018-09-20 07:00:00,12687.8,6958.58,13885.58
2018-09-20 08:00:00,12768.67,7155.67,14133.01
2018-09-20 09:00:00,13273.94,7119.05,14468.1
2018-09-20 10:00:00,14307.38,7296.09,15307.69
2018-09-20 11:00:00,15295.36,7624.59,16537.1
2018-09-20 12:00:00,15882.91,8010.96,17760.95
2018-09-20 13:00:00,16099.66,8323.82,18790.93
2018-09-20 14:00:00,16229.1,8560.83,19581.66
2018-09-20 15:00:00,16269.78,8805.1,19863.82
2018-09-20 16:00:00,16364.78,8848.47,20233.57
2018-09-20 17:00:00,16523.05,8779.85,20292.08
2018-09-20 18:00:00,16013.57,8574.71,19355.86
2018-09-20 19:00:00,15361.78,8290.9,18168.67
2018-09-20 20:00:00,15210.51,8199.67,17131.4
2018-09-20 21:00:00,15002.72,8101.94,16637.27
2018-09-20 22:00:00,14452.15,7756.96,15869.11
2018-09-20 23:00:00,13653.93,7241.65,14634.88
2018-09-20 00:00:00,12852.21,6698.73,13471.81
2018-09-21 01:00:00,12192.73,6281.97,12472.52
2018-09-21 02:00:00,11806.41,6010.22,11884.82
2018-09-21 03:00:00,11598.33,5905.15,11539.95
2018-09-21 04:00:00,11503.39,5849.0,11418.65
2018-09-21 05:00:00,11680.14,5933.19,11591.61
2018-09-21 06:00:00,12219.38,6291.72,12316.5
2018-09-21 07:00:00,12932.21,6897.77,13562.28
2018-09-21 08:00:00,13149.61,7129.27,14108.26
2018-09-21 09:00:00,13380.1,7155.28,14360.12
2018-09-21 10:00:00,14085.34,7461.11,14987.9
2018-09-21 11:00:00,14928.63,7785.28,15611.88
2018-09-21 12:00:00,15602.78,8136.37,16147.54
2018-09-21 13:00:00,16235.15,8471.37,16595.07
2018-09-21 14:00:00,16899.7,8740.34,17019.69
2018-09-21 15:00:00,16809.12,8918.58,17452.5
2018-09-21 16:00:00,15971.22,9148.97,17662.45
2018-09-21 17:00:00,15269.87,9266.23,17577.83
2018-09-21 18:00:00,14643.17,9162.46,17120.75
2018-09-21 19:00:00,14214.68,8904.26,16569.44
2018-09-21 20:00:00,14183.05,8718.21,16028.55
2018-09-21 21:00:00,14028.04,8525.89,15524.76
2018-09-21 22:00:00,13643.75,8157.63,14783.37
2018-09-21 23:00:00,13121.86,7643.6,13977.66
2018-09-21 00:00:00,12574.84,7139.84,12940.79
2018-09-22 01:00:00,12107.54,6674.51,12183.35
2018-09-22 02:00:00,11712.29,6335.46,11586.47
2018-09-22 03:00:00,11450.81,6132.14,11200.11
2018-09-22 04:00:00,11287.28,5944.07,10996.69
2018-09-22 05:00:00,11230.45,5788.29,10933.6
2018-09-22 06:00:00,11348.77,5723.62,11026.54
2018-09-22 07:00:00,11551.4,5757.14,11260.27
2018-09-22 08:00:00,11724.89,5916.02,11570.59
2018-09-22 09:00:00,12071.02,6060.97,12060.5
2018-09-22 10:00:00,12508.08,6258.94,12695.58
2018-09-22 11:00:00,13044.67,6405.8,13198.1
2018-09-22 12:00:00,13660.46,6569.65,13545.78
2018-09-22 13:00:00,14270.13,6732.62,13748.59
2018-09-22 14:00:00,14590.04,6855.96,13814.44
2018-09-22 15:00:00,14292.95,6923.69,13824.42
2018-09-22 16:00:00,13535.67,6896.75,13696.48
2018-09-22 17:00:00,12910.68,6824.12,13422.74
2018-09-22 18:00:00,12579.07,6680.13,13209.95
2018-09-22 19:00:00,12384.7,6519.67,12946.87
2018-09-22 20:00:00,12479.28,6515.81,12933.11
2018-09-22 21:00:00,12437.06,6504.96,12805.98
2018-09-22 22:00:00,12161.29,6292.45,12351.54
2018-09-22 23:00:00,11812.75,5945.97,11755.22
2018-09-22 00:00:00,11380.9,5554.62,11005.62
2018-09-23 01:00:00,10851.68,5170.45,10348.23
2018-09-23 02:00:00,10370.25,4868.84,9814.31
2018-09-23 03:00:00,9913.5,4665.62,9457.27
2018-09-23 04:00:00,9617.1,4514.33,9202.57
2018-09-23 05:00:00,9454.59,4468.5,9124.65
2018-09-23 06:00:00,9429.22,4487.47,9204.28
2018-09-23 07:00:00,9516.97,4631.23,9405.66
2018-09-23 08:00:00,9574.71,4800.79,9734.64
2018-09-23 09:00:00,9938.53,5086.88,10303.32
2018-09-23 10:00:00,10720.43,5490.17,10919.66
2018-09-23 11:00:00,11513.26,5895.12,11407.37
2018-09-23 12:00:00,12302.18,6158.21,11743.42
2018-09-23 13:00:00,13011.41,6384.64,12008.2
2018-09-23 14:00:00,13701.04,6515.65,12183.38
2018-09-23 15:00:00,14225.57,6598.37,12357.47
2018-09-23 16:00:00,14480.36,6718.96,12494.3
2018-09-23 17:00:00,14401.42,6806.97,12591.15
2018-09-23 18:00:00,14034.44,6906.01,12726.16
2018-09-23 19:00:00,13583.38,6873.15,12755.66
2018-09-23 20:00:00,13474.23,7010.76,13006.75
2018-09-23 21:00:00,13260.58,7073.9,13080.77
2018-09-23 22:00:00,12731.37,6790.36,12636.22
2018-09-23 23:00:00,11971.93,6322.17,11821.68
2018-09-23 00:00:00,11114.4,5788.83,10881.87
2018-09-24 00:00:00,10391.99,5333.76,10362.2
2018-09-24 00:00:00,10001.03,5029.37,9907.03
2018-09-24 00:00:00,9778.89,4856.51,9701.24
2018-09-24 00:00:00,9752.43,4829.37,9666.31
2018-09-24 00:00:00,9908.31,4918.73,9870.26
2018-09-24 00:00:00,10395.46,5282.86,10507.45
2018-09-24 00:00:00,11103.37,5910.79,11770.79
2018-09-24 00:00:00,11254.75,6106.55,12281.37
2018-09-24 00:00:00,11578.28,6175.49,12456.7
2018-09-24 00:00:00,12373.59,6416.05,12905.46
2018-09-24 00:00:00,13329.34,6791.56,13466.49
2018-09-24 00:00:00,14250.63,7249.33,13984.68
2018-09-24 00:00:00,14968.31,7738.69,14402.77
2018-09-24 00:00:00,15675.56,8180.84,14903.84
2018-09-24 00:00:00,16270.81,8524.29,15314.77
2018-09-24 00:00:00,16790.08,8807.23,15665.0
2018-09-24 00:00:00,17014.1,9062.53,15896.63
2018-09-24 00:00:00,16761.52,9182.45,15945.14
2018-09-24 00:00:00,16021.05,9056.02,15852.49
2018-09-24 00:00:00,15548.22,8799.44,15628.11
2018-09-24 00:00:00,15205.21,8514.04,15414.26
2018-09-24 00:00:00,14509.23,7933.06,14579.63
2018-09-24 00:00:00,13402.49,7193.8,13328.09
2018-09-24 00:00:00,12298.98,6527.4,12080.49
2018-09-25 01:00:00,11487.49,6028.69,11139.52
2018-09-25 02:00:00,10951.69,5692.02,10570.05
2018-09-25 03:00:00,10658.64,5484.0,10207.08
2018-09-25 04:00:00,10496.89,5412.41,10080.61
2018-09-25 05:00:00,10588.89,5501.61,10220.56
2018-09-25 06:00:00,11101.22,5877.53,10867.74
2018-09-25 07:00:00,11814.71,6472.69,12127.07
2018-09-25 08:00:00,11976.62,6714.73,12619.54
2018-09-25 09:00:00,12157.44,6783.56,12916.5
2018-09-25 10:00:00,12517.46,7089.03,13498.05
2018-09-25 11:00:00,13138.39,7544.56,14402.88
2018-09-25 12:00:00,13742.65,8070.91,15494.06
2018-09-25 13:00:00,14514.89,8648.59,16666.41
2018-09-25 14:00:00,15417.42,9221.11,17826.05
2018-09-25 15:00:00,16173.07,9690.82,18635.86
2018-09-25 16:00:00,16699.96,10058.79,19339.6
2018-09-25 17:00:00,16616.23,10303.63,19752.06
2018-09-25 18:00:00,16067.82,10365.6,19710.59
2018-09-25 19:00:00,15528.11,10123.05,19054.4
2018-09-25 20:00:00,15168.81,9747.16,18282.06
2018-09-25 21:00:00,14832.31,9434.61,17655.75
2018-09-25 22:00:00,14229.6,8863.91,16583.05
2018-09-25 23:00:00,13409.28,8138.07,15098.21
2018-09-25 00:00:00,12508.79,7367.56,13713.31
2018-09-26 01:00:00,11772.56,6752.22,12688.4
2018-09-26 02:00:00,11260.22,6400.3,11888.6
2018-09-26 03:00:00,10916.26,6159.31,11486.69
2018-09-26 04:00:00,10781.41,6025.78,11270.36
2018-09-26 05:00:00,10900.0,6004.94,11399.27
2018-09-26 06:00:00,11458.83,6313.82,12054.53
2018-09-26 07:00:00,12076.47,6892.49,13116.63
2018-09-26 08:00:00,12157.33,7062.56,13347.04
2018-09-26 09:00:00,12325.27,7131.72,13320.63
2018-09-26 10:00:00,12864.4,7423.18,13452.88
2018-09-26 11:00:00,13794.27,7836.84,13532.38
2018-09-26 12:00:00,14593.61,8271.03,13539.8
2018-09-26 13:00:00,15155.52,8652.45,13488.69
2018-09-26 14:00:00,14875.23,9023.0,13369.55
2018-09-26 15:00:00,14289.43,9231.38,13239.14
2018-09-26 16:00:00,14092.37,9203.81,13277.06
2018-09-26 17:00:00,13903.03,9084.48,13530.73
2018-09-26 18:00:00,13626.0,9064.88,13427.18
2018-09-26 19:00:00,13229.26,8732.56,13163.21
2018-09-26 20:00:00,13150.61,8389.43,13109.46
2018-09-26 21:00:00,13014.57,8130.01,13036.58
2018-09-26 22:00:00,12540.46,7515.79,12385.97
2018-09-26 23:00:00,11869.64,6761.38,11456.02
2018-09-26 00:00:00,11121.41,6072.34,10442.99
2018-09-27 01:00:00,10649.19,5484.4,9447.84
2018-09-27 02:00:00,10252.61,5140.68,9075.89
2018-09-27 03:00:00,9981.69,4876.97,8838.33
2018-09-27 04:00:00,9843.14,4727.12,8689.42
2018-09-27 05:00:00,9919.79,4701.77,8779.09
2018-09-27 06:00:00,10369.97,4974.29,9417.17
2018-09-27 07:00:00,11034.45,5502.26,10568.73
2018-09-27 08:00:00,11218.96,5729.13,11023.58
2018-09-27 09:00:00,11186.45,5701.43,11108.57
2018-09-27 10:00:00,11424.39,5735.28,11455.43
2018-09-27 11:00:00,11768.85,5833.4,11911.68
2018-09-27 12:00:00,12062.18,5975.71,12334.46
2018-09-27 13:00:00,12503.65,6212.68,12833.44
2018-09-27 14:00:00,13218.49,6539.49,13436.78
2018-09-27 15:00:00,13513.88,6944.04,13989.43
2018-09-27 16:00:00,13554.05,7330.14,14505.74
2018-09-27 17:00:00,13571.83,7708.23,14994.08
2018-09-27 18:00:00,13333.63,7849.03,15084.3
2018-09-27 19:00:00,12958.26,7739.15,14705.31
2018-09-27 20:00:00,12943.98,7591.72,14308.58
2018-09-27 21:00:00,12826.6,7412.77,14065.65
2018-09-27 22:00:00,12381.66,6982.04,13356.34
2018-09-27 23:00:00,11576.55,6388.57,12197.15
2018-09-27 00:00:00,10710.18,5703.86,11063.52
2018-09-28 01:00:00,10082.39,5219.41,10174.06
2018-09-28 02:00:00,9652.81,4881.3,9585.26
2018-09-28 03:00:00,9357.18,4681.84,9176.44
2018-09-28 04:00:00,9236.05,4578.31,9045.28
2018-09-28 05:00:00,9358.91,4597.97,9113.4
2018-09-28 06:00:00,9917.73,4900.47,9756.36
2018-09-28 07:00:00,10697.14,5453.21,10907.6
2018-09-28 08:00:00,10928.77,5711.87,11378.0
2018-09-28 09:00:00,11132.46,5767.72,11514.69
2018-09-28 10:00:00,11537.88,5993.58,11869.62
2018-09-28 11:00:00,12091.41,6334.65,12211.47
2018-09-28 12:00:00,12567.06,6716.63,12521.0
2018-09-28 13:00:00,13076.19,7112.6,12876.67
2018-09-28 14:00:00,13648.52,7435.3,13195.7
2018-09-28 15:00:00,13974.23,7654.11,13584.94
2018-09-28 16:00:00,14299.85,7812.97,13987.58
2018-09-28 17:00:00,14346.81,7995.68,14517.48
2018-09-28 18:00:00,13983.65,8052.31,14736.96
2018-09-28 19:00:00,13516.43,7874.88,14345.67
2018-09-28 20:00:00,13491.88,7742.51,14001.55
2018-09-28 21:00:00,13362.24,7547.08,13806.09
2018-09-28 22:00:00,13109.61,7247.05,13287.14
2018-09-28 23:00:00,12518.74,6844.44,12505.31
2018-09-28 00:00:00,11883.12,6384.94,11479.68
2018-09-29 01:00:00,11248.35,5945.22,10703.48
2018-09-29 02:00:00,10819.09,5644.37,10056.62
2018-09-29 03:00:00,10503.95,5428.88,9716.31
2018-09-29 04:00:00,10303.39,5292.04,9501.35
2018-09-29 05:00:00,10258.14,5232.15,9461.83
2018-09-29 06:00:00,10355.68,5308.14,9656.2
2018-09-29 07:00:00,10639.66,5476.56,10084.43
2018-09-29 08:00:00,10870.04,5686.69,10553.69
2018-09-29 09:00:00,11034.7,5944.84,11005.54
2018-09-29 10:00:00,11317.3,6281.25,11572.36
2018-09-29 11:00:00,11601.45,6605.98,12052.16
2018-09-29 12:00:00,11737.26,6790.04,12456.17
2018-09-29 13:00:00,11829.61,6807.1,12801.55
2018-09-29 14:00:00,11952.33,6813.46,13045.67
2018-09-29 15:00:00,12069.74,6874.54,13171.51
2018-09-29 16:00:00,12193.13,6895.41,13386.35
2018-09-29 17:00:00,12226.8,6950.78,13725.75
2018-09-29 18:00:00,12309.19,6998.87,13821.22
2018-09-29 19:00:00,12224.26,6952.65,13612.19
2018-09-29 20:00:00,12398.12,6956.87,13622.8
2018-09-29 21:00:00,12249.15,6947.04,13534.62
2018-09-29 22:00:00,12003.56,6684.03,13127.94
2018-09-29 23:00:00,11628.42,6351.1,12482.54
2018-09-29 00:00:00,11100.83,5948.23,11663.35
2018-09-30 01:00:00,10556.78,5496.2,10967.71
2018-09-30 02:00:00,10154.76,5168.73,10391.96
2018-09-30 03:00:00,9843.09,4945.39,10003.68
2018-09-30 04:00:00,9638.36,4820.0,9814.12
2018-09-30 05:00:00,9575.01,4764.4,9703.55
2018-09-30 06:00:00,9623.85,4783.6,9735.44
2018-09-30 07:00:00,9792.99,4954.72,9982.84
2018-09-30 08:00:00,9919.33,5138.19,10333.38
2018-09-30 09:00:00,10404.21,5440.85,10954.4
2018-09-30 10:00:00,11228.03,5858.36,11907.2
2018-09-30 11:00:00,11904.69,6342.61,12855.55
2018-09-30 12:00:00,12436.37,6784.51,13701.64
2018-09-30 13:00:00,13021.96,7187.69,14378.76
2018-09-30 14:00:00,13596.14,7542.02,14950.95
2018-09-30 15:00:00,13770.43,7886.18,15631.78
2018-09-30 16:00:00,13693.87,8101.3,16272.18
2018-09-30 17:00:00,13401.81,8327.74,16588.1
2018-09-30 18:00:00,13081.96,8398.87,16680.66
2018-09-30 19:00:00,12823.98,8216.39,16278.9
2018-09-30 20:00:00,12781.06,8020.48,15951.89
2018-09-30 21:00:00,12637.79,7818.33,15548.5
2018-09-30 22:00:00,12270.02,7351.79,14723.8
2018-09-30 23:00:00,11669.07,6710.55,13505.1
2018-09-30 00:00:00,10957.62,6031.72,12195.3
2018-10-01 01:00:00,10455.37,5609.04,11243.65
2018-10-01 02:00:00,10170.72,5321.16,10606.19
2018-10-01 03:00:00,10000.19,5144.12,10298.86
2018-10-01 04:00:00,9998.21,5040.36,10183.87
2018-10-01 05:00:00,10169.51,5102.28,10406.72
2018-10-01 06:00:00,10815.8,5442.42,11118.27
2018-10-01 07:00:00,11650.67,6075.36,12317.63
2018-10-01 08:00:00,11891.27,6380.14,12726.0
2018-10-01 09:00:00,12054.97,6397.02,12937.77
2018-10-01 10:00:00,12552.42,6540.72,13472.26
2018-10-01 11:00:00,12829.41,6826.32,14100.93
2018-10-01 12:00:00,13069.36,7094.89,14858.84
2018-10-01 13:00:00,13384.52,7485.88,15684.81
2018-10-01 14:00:00,13976.92,7923.3,16542.37
2018-10-01 15:00:00,14478.97,8269.62,17271.21
2018-10-01 16:00:00,14996.68,8561.28,17844.96
2018-10-01 17:00:00,15356.71,8903.17,18168.5
2018-10-01 18:00:00,15246.86,8955.12,18080.84
2018-10-01 19:00:00,14704.27,8685.21,17500.92
2018-10-01 20:00:00,14430.05,8495.15,17065.95
2018-10-01 21:00:00,14087.16,8244.34,16584.56
2018-10-01 22:00:00,13503.83,7734.99,15546.61
2018-10-01 23:00:00,12684.08,7101.06,14151.69
2018-10-01 00:00:00,11749.09,6441.07,12745.73
2018-10-02 01:00:00,10980.98,5951.13,11625.11
2018-10-02 02:00:00,10518.52,5603.89,10895.71
2018-10-02 03:00:00,10211.03,5371.22,10448.54
2018-10-02 04:00:00,10091.39,5263.84,10227.14
2018-10-02 05:00:00,10231.57,5343.04,10330.14
2018-10-02 06:00:00,10791.01,5728.68,10973.3
2018-10-02 07:00:00,11612.65,6318.38,12210.3
2018-10-02 08:00:00,11831.46,6614.0,12720.34
2018-10-02 09:00:00,12104.35,6632.35,12844.09
2018-10-02 10:00:00,12787.92,6812.23,13286.82
2018-10-02 11:00:00,13746.5,7109.16,14013.25
2018-10-02 12:00:00,14815.61,7463.73,14899.47
2018-10-02 13:00:00,15709.34,7896.9,15843.41
2018-10-02 14:00:00,16368.55,8394.33,16825.61
2018-10-02 15:00:00,16576.58,8798.99,17505.86
2018-10-02 16:00:00,16348.39,9096.55,18050.91
2018-10-02 17:00:00,15910.54,9330.05,18426.99
2018-10-02 18:00:00,15423.92,9290.38,18393.62
2018-10-02 19:00:00,14961.62,9065.3,17823.6
2018-10-02 20:00:00,14898.57,8926.34,17359.87
2018-10-02 21:00:00,14705.74,8727.98,16930.63
2018-10-02 22:00:00,14195.47,8188.84,16077.26
2018-10-02 23:00:00,13316.69,7511.02,14761.72
2018-10-02 00:00:00,12393.56,6755.17,13352.05
2018-10-03 01:00:00,11652.38,6220.16,12418.55
2018-10-03 02:00:00,11169.15,5870.46,11717.05
2018-10-03 03:00:00,10832.97,5689.44,11355.65
2018-10-03 04:00:00,10699.31,5613.14,11176.43
2018-10-03 05:00:00,10840.46,5674.67,11287.38
2018-10-03 06:00:00,11399.33,6024.43,11893.98
2018-10-03 07:00:00,12175.4,6611.66,13023.53
2018-10-03 08:00:00,12382.81,6848.3,13511.35
2018-10-03 09:00:00,12713.49,6865.02,13669.95
2018-10-03 10:00:00,13679.32,7166.31,14433.9
2018-10-03 11:00:00,14591.56,7583.08,15396.89
2018-10-03 12:00:00,15447.82,8048.06,16349.08
2018-10-03 13:00:00,16206.69,8559.98,17358.17
2018-10-03 14:00:00,16899.48,9060.53,18274.52
2018-10-03 15:00:00,17244.45,9406.52,18975.07
2018-10-03 16:00:00,17405.43,9659.09,19458.7
2018-10-03 17:00:00,17301.91,9864.76,19749.67
2018-10-03 18:00:00,16943.0,9866.89,19535.06
2018-10-03 19:00:00,16061.38,9583.24,18824.05
2018-10-03 20:00:00,15806.64,9302.63,18212.07
2018-10-03 21:00:00,15412.59,9007.64,17631.8
2018-10-03 22:00:00,14790.33,8452.49,16668.67
2018-10-03 23:00:00,13814.33,7733.19,15374.5
2018-10-03 00:00:00,12775.53,7042.39,14034.01
2018-10-04 01:00:00,11966.02,6459.16,12993.19
2018-10-04 02:00:00,11453.21,6087.24,12216.55
2018-10-04 03:00:00,11088.21,5885.47,11691.51
2018-10-04 04:00:00,10868.61,5789.49,11370.6
2018-10-04 05:00:00,10922.9,5797.51,11295.71
2018-10-04 06:00:00,11438.32,6113.27,11889.18
2018-10-04 07:00:00,12101.9,6633.38,12970.2
2018-10-04 08:00:00,12275.32,6836.82,13404.56
2018-10-04 09:00:00,12679.94,6905.84,13660.38
2018-10-04 10:00:00,13628.08,7185.75,14543.06
2018-10-04 11:00:00,14619.85,7624.56,15648.7
2018-10-04 12:00:00,15464.07,8108.88,16648.07
2018-10-04 13:00:00,16219.7,8597.9,17692.34
2018-10-04 14:00:00,16962.77,9071.11,18656.34
2018-10-04 15:00:00,17401.57,9401.2,19303.6
2018-10-04 16:00:00,17537.8,9666.33,19741.82
2018-10-04 17:00:00,17487.06,9867.66,19985.59
2018-10-04 18:00:00,17050.74,9893.42,19649.36
2018-10-04 19:00:00,16215.02,9621.1,18824.52
2018-10-04 20:00:00,15876.27,9325.87,18178.77
2018-10-04 21:00:00,15344.24,9054.1,17521.96
2018-10-04 22:00:00,14616.88,8561.14,16448.11
2018-10-04 23:00:00,13678.01,7945.72,15100.69
2018-10-04 00:00:00,12669.61,7253.22,13715.19
2018-10-05 01:00:00,11894.83,6676.05,12553.2
2018-10-05 02:00:00,11452.23,6272.32,11820.27
2018-10-05 03:00:00,11154.2,5981.62,11343.65
2018-10-05 04:00:00,10999.64,5852.51,11146.03
2018-10-05 05:00:00,11049.73,5859.73,11213.51
2018-10-05 06:00:00,11490.62,6156.69,11807.9
2018-10-05 07:00:00,12234.49,6765.55,12959.39
2018-10-05 08:00:00,12462.67,7014.33,13335.12
2018-10-05 09:00:00,12876.64,7037.02,13737.93
2018-10-05 10:00:00,13877.54,7335.47,14614.82
2018-10-05 11:00:00,14788.01,7787.17,15666.3
2018-10-05 12:00:00,15730.25,8240.43,16650.79
2018-10-05 13:00:00,16405.76,8709.46,17593.14
2018-10-05 14:00:00,17098.43,9156.03,18522.24
2018-10-05 15:00:00,17399.56,9490.24,19179.41
2018-10-05 16:00:00,17561.57,9691.23,19566.59
2018-10-05 17:00:00,17443.46,9809.98,19648.83
2018-10-05 18:00:00,16985.98,9808.72,19363.24
2018-10-05 19:00:00,16059.52,9462.23,18436.03
2018-10-05 20:00:00,15659.17,9140.57,17745.43
2018-10-05 21:00:00,15228.68,8852.98,17146.79
2018-10-05 22:00:00,14615.18,8388.46,16324.49
2018-10-05 23:00:00,13845.22,7822.57,15364.66
2018-10-05 00:00:00,12922.6,7207.68,14148.18
2018-10-06 01:00:00,12164.94,6682.13,13222.46
2018-10-06 02:00:00,11566.55,6286.47,12403.68
2018-10-06 03:00:00,11183.18,6079.84,11947.22
2018-10-06 04:00:00,10912.12,5925.96,11595.19
2018-10-06 05:00:00,10782.3,5853.39,11435.56
2018-10-06 06:00:00,10830.62,5862.38,11537.31
2018-10-06 07:00:00,10997.14,6054.94,11836.96
