timestamp,city,temperature,humidity,windSpeed,demand_mwh,hour,dayofweek,month,season,demand_zscore,anomaly_z,anomaly_if,cluster_kmeans,cluster_dbscan,cluster_hierarchical
2018-07-02 06:00:00,dallas,0.767496605,0.52,0.364102564,0.149943845,6,0,7,3,1.44734579,False,False,1,-1,-1
2018-07-02 06:00:00,houston,0.703576279,0.79,0.194139194,0.127391584,6,0,7,3,0.956269144,False,False,0,-1,-1
2018-07-02 06:00:00,la,0.566953373,0.78,0.189010989,0.115189972,6,0,7,3,0.69057843,False,False,0,-1,-1
2018-07-02 06:00:00,nyc,0.69090086,0.71,0.133333333,0.085049439,6,0,7,3,0.034266802,False,False,0,-1,-1
2018-07-02 06:00:00,philadelphia,0.675056587,0.75,0.065201465,0.073906104,6,0,7,3,-0.208379893,False,False,0,-1,-1
2018-07-02 06:00:00,phoenix,0.78669081,0.09,0.093040293,0.04196512,6,0,7,3,-0.903896446,False,False,3,-1,-1
2018-07-02 06:00:00,san antonio,0.686464464,0.8,0.336263736,0.076947602,6,0,7,3,-0.14215112,False,False,0,-1,-1
2018-07-02 06:00:00,san diego,0.545043006,0.79,0.135531136,0.031775537,6,0,7,3,-1.125775127,False,False,0,0,0
2018-07-02 06:00:00,san jose,0.555998189,0.74,0.117582418,0.119822485,6,0,7,3,0.791451641,False,False,0,-1,-1
2018-07-02 06:00:00,seattle,0.485468538,0.75,0.182051282,0.021109078,6,0,7,3,-1.358037815,False,False,0,-1,-1
2018-07-02 07:00:00,dallas,0.755726573,0.56,0.326739927,0.152435865,7,0,7,3,1.501609644,False,False,2,-1,-1
2018-07-02 07:00:00,houston,0.694975102,0.82,0.201098901,0.12992224,7,0,7,3,1.011374314,False,False,0,-1,-1
2018-07-02 07:00:00,la,0.563241286,0.75,0.142124542,0.120240969,7,0,7,3,0.800564137,False,False,0,-1,-1
2018-07-02 07:00:00,nyc,0.683476686,0.72,0.201831502,0.089156415,7,0,7,3,0.123696413,False,False,2,-1,-1
2018-07-02 07:00:00,philadelphia,0.664191942,0.79,0.034798535,0.077944955,7,0,7,3,-0.120433711,False,False,0,-1,-1
2018-07-02 07:00:00,phoenix,0.736894522,0.13,0.083882784,0.043171909,7,0,7,3,-0.877618551,False,False,3,-1,-1
2018-07-02 07:00:00,san antonio,0.675780896,0.84,0.41025641,0.079217533,7,0,7,3,-0.092723247,False,False,0,-1,-1
2018-07-02 07:00:00,san diego,0.543866003,0.8,0.123443223,0.032680629,7,0,7,3,-1.106066705,False,False,0,-1,-1
2018-07-02 07:00:00,san jose,0.54196469,0.74,0.122344322,0.126138664,7,0,7,3,0.928986755,False,False,0,-1,-1
2018-07-02 07:00:00,seattle,0.480941603,0.76,0.192673993,0.02210176,7,0,7,3,-1.336422127,False,False,0,-1,-1
2018-07-02 08:00:00,dallas,0.746582164,0.58,0.31025641,0.155642615,8,0,7,3,1.571436793,False,False,2,-1,-1
2018-07-02 08:00:00,houston,0.689633318,0.83,0.129304029,0.134499182,8,0,7,3,1.111037471,False,False,0,-1,-1
2018-07-02 08:00:00,la,0.552286102,0.78,0.186446886,0.125681252,8,0,7,3,0.919026585,False,False,0,-1,-1
2018-07-02 08:00:00,nyc,0.674875509,0.74,0.071428571,0.095569916,8,0,7,3,0.263350712,False,False,0,-1,-1
2018-07-02 08:00:00,philadelphia,0.656315075,0.81,0.045054945,0.080815945,8,0,7,3,-0.057917751,False,False,0,-1,-1
2018-07-02 08:00:00,phoenix,0.722861023,0.16,0.081318681,0.045021021,8,0,7,3,-0.837354034,False,False,3,-1,-1
2018-07-02 08:00:00,san antonio,0.675780896,0.84,0.293406593,0.081019348,8,0,7,3,-0.053488654,False,False,0,-1,-1
2018-07-02 08:00:00,san diego,0.537799909,0.82,0.102197802,0.032670897,8,0,7,3,-1.106278624,False,False,0,-1,-1
2018-07-02 08:00:00,san jose,0.523947488,0.77,0.192673993,0.132863594,8,0,7,3,1.075422446,False,False,0,-1,-1
2018-07-02 08:00:00,seattle,0.475418742,0.78,0.192307692,0.023094441,8,0,7,3,-1.314806439,False,False,0,-1,-1
2018-07-02 09:00:00,dallas,0.735355364,0.63,0.205494505,0.164688668,9,0,7,3,1.768415049,False,False,2,-1,-1
2018-07-02 09:00:00,houston,0.684925306,0.84,0.155677656,0.143840315,9,0,7,3,1.314441096,False,False,0,-1,-1
2018-07-02 09:00:00,la,0.546763241,0.83,0.147985348,0.129875818,9,0,7,3,1.010363463,False,False,0,-1,-1
2018-07-02 09:00:00,nyc,0.67062019,0.72,0.064468864,0.101574665,9,0,7,3,0.394104433,False,False,0,-1,-1
2018-07-02 09:00:00,philadelphia,0.646355817,0.83,0.048717949,0.083385238,9,0,7,3,-0.001971264,False,False,0,-1,-1
2018-07-02 09:00:00,phoenix,0.700588502,0.16,0.078021978,0.046889598,9,0,7,3,-0.796665679,False,False,3,-1,-1
2018-07-02 09:00:00,san antonio,0.665459484,0.85,0.176190476,0.084930999,9,0,7,3,0.031687753,False,False,0,-1,-1
2018-07-02 09:00:00,san diego,0.541874151,0.8,0.08974359,0.032427593,9,0,7,3,-1.111576587,False,False,0,-1,-1
2018-07-02 09:00:00,san jose,0.522317791,0.78,0.253113553,0.13607521,9,0,7,3,1.145355554,False,False,0,-1,-1
2018-07-02 09:00:00,seattle,0.4713445,0.79,0.188278388,0.022997119,9,0,7,3,-1.316925624,False,False,0,-1,-1
2018-07-02 10:00:00,dallas,0.724852875,0.65,0.165934066,0.175849521,10,0,7,3,2.011443197,False,False,2,-1,-1
2018-07-02 10:00:00,houston,0.682299683,0.85,0.031135531,0.153478472,10,0,7,3,1.524312474,False,False,0,-1,-1
2018-07-02 10:00:00,la,0.546582164,0.82,0.153846154,0.134858689,10,0,7,3,1.11886574,False,False,0,-1,-1
2018-07-02 10:00:00,nyc,0.661656858,0.78,0.1,0.106625662,10,0,7,3,0.50409014,False,False,0,-1,-1
2018-07-02 10:00:00,philadelphia,0.633408782,0.88,0.064102564,0.084864528,10,0,7,3,0.03024035,False,False,0,-1,-1
2018-07-02 10:00:00,phoenix,0.703395201,0.14,0.076923077,0.049293444,10,0,7,3,-0.744321807,False,False,3,-1,-1
2018-07-02 10:00:00,san antonio,0.663739249,0.86,0.167399267,0.090360674,10,0,7,3,0.14991921,False,False,0,-1,-1
2018-07-02 10:00:00,san diego,0.536260751,0.82,0.093040293,0.032174556,10,0,7,3,-1.117086468,False,False,0,-1,-1
